name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,50,1810988236,,,,,-84.4173416,33.7949787,POINT (-84.4173416 33.7949787)
,51,1810988244,,,,,-84.4172877,33.7949439,POINT (-84.4172877 33.7949439)
,52,1810988283,,,,,-84.4199927,33.799724,POINT (-84.41999269999999 33.799724)
,53,1810988284,,,,,-84.4197196,33.799467,POINT (-84.41971959999999 33.799467)
,54,1810988287,,,,,-84.4203776,33.8001035,POINT (-84.42037759999999 33.8001035)
,55,1810988303,,,,,-84.4156438,33.7949561,POINT (-84.4156438 33.7949561)
,56,1810988310,,,,,-84.4188968,33.7980407,POINT (-84.4188968 33.7980407)
,57,1810988313,,,,,-84.4172301,33.7948922,POINT (-84.4172301 33.7948922)
,58,1810988321,,,,,-84.4190775,33.7984399,POINT (-84.4190775 33.7984399)
,59,1810988352,,,,,-84.4200011,33.799843,POINT (-84.42000109999999 33.799843)
,60,1810988358,,,,,-84.420175,33.7999843,POINT (-84.420175 33.7999843)
,61,1810988360,,,,,-84.4198134,33.7995087,POINT (-84.4198134 33.7995087)
,62,1810988362,,,,,-84.4201038,33.7997953,POINT (-84.42010380000001 33.7997953)
,63,1810988368,,,,,-84.419745,33.7994318,POINT (-84.41974500000001 33.7994318)
,64,1810988370,,,,,-84.4174897,33.795096,POINT (-84.4174897 33.795096)
,65,1810988376,,,,,-84.4151779,33.7950837,POINT (-84.4151779 33.7950837)
,66,1810988392,,,,,-84.4150547,33.7951809,POINT (-84.4150547 33.7951809)
,67,1810988419,,,,,-84.4202962,33.8000615,POINT (-84.4202962 33.8000615)
,68,1810988469,,,,,-84.4157825,33.7947983,POINT (-84.41578250000001 33.7947983)
,69,1810988478,buffer_stop,,,,-84.4216489,33.8007911,POINT (-84.42164889999999 33.8007911)
,70,1810988487,,,,,-84.4176105,33.7952391,POINT (-84.41761049999999 33.7952391)
,71,1810988490,,,,,-84.4176856,33.7953603,POINT (-84.4176856 33.7953603)
,72,1810988510,,,,,-84.4196618,33.7993148,POINT (-84.4196618 33.7993148)
,73,1810988526,,,,,-84.4145518,33.7953804,POINT (-84.4145518 33.7953804)
,74,1810988528,,,,,-84.4171869,33.7948902,POINT (-84.4171869 33.7948902)
,75,1810988530,,,,,-84.4173518,33.7949443,POINT (-84.41735180000001 33.7949443)
,76,1810990247,,,,,-84.4185319,33.7967268,POINT (-84.4185319 33.7967268)
,77,1810991548,,,,,-84.4180166,33.7960126,POINT (-84.4180166 33.7960126)
,78,1810991549,,,,,-84.4181029,33.796155,POINT (-84.41810289999999 33.796155)
,79,1810991550,,,,,-84.4182971,33.7964204,POINT (-84.4182971 33.7964204)
,80,1810991551,,,,,-84.4182007,33.7962967,POINT (-84.4182007 33.7962967)
,81,2100678860,,,,,-84.4167039,33.7946378,POINT (-84.4167039 33.7946378)
,82,2100678877,switch,,,,-84.415846,33.7949011,POINT (-84.415846 33.7949011)
,83,2100678918,,,,,-84.4179172,33.7958198,POINT (-84.41791720000001 33.7958198)
,84,2100678933,,,,,-84.4184585,33.7962292,POINT (-84.4184585 33.7962292)
,85,2100678939,,,,,-84.4183171,33.7963231,POINT (-84.4183171 33.7963231)
,86,2100678958,,,,,-84.4187067,33.7967777,POINT (-84.4187067 33.7967777)
,87,2100678965,,,,,-84.4187783,33.7968729,POINT (-84.4187783 33.7968729)
,88,2100678970,,,,,-84.4188442,33.7969967,POINT (-84.4188442 33.7969967)
,89,2100678982,,,,,-84.4189988,33.7971324,POINT (-84.4189988 33.7971324)
,90,2100678992,,,,,-84.4189587,33.79718,POINT (-84.4189587 33.79718)
,91,2100679008,,,,,-84.4193578,33.79733,POINT (-84.4193578 33.79733)
,92,2100679020,,,,,-84.4191879,33.7974823,POINT (-84.4191879 33.7974823)
,93,2100679056,,,,,-84.4194228,33.7977512,POINT (-84.41942280000001 33.7977512)
,94,2100679058,,,,,-84.4198216,33.7978854,POINT (-84.41982160000001 33.7978854)
,95,2100679065,,,,,-84.4197206,33.7979678,POINT (-84.41972060000001 33.7979678)
,96,2100679083,,,,,-84.4200959,33.7985581,POINT (-84.42009590000001 33.7985581)
,97,2100679085,,,,,-84.4203307,33.7988533,POINT (-84.42033069999999 33.7988533)
,98,2100679089,,,,,-84.4205083,33.7989318,POINT (-84.42050829999999 33.7989318)
,99,2100679093,,,,,-84.4209186,33.7991351,POINT (-84.42091859999999 33.7991351)
,100,2100679095,,,,,-84.4206114,33.7991722,POINT (-84.4206114 33.7991722)
,101,2100679097,,,,,-84.4210704,33.7992577,POINT (-84.4210704 33.7992577)
,102,2100679099,,,,,-84.4208721,33.7993341,POINT (-84.4208721 33.7993341)
