name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,76,13395849,3426,3423,rail,no,rail,,,,,,,,,industrial,,1435,,4.237621203257333,"LINESTRING (-118.1367538 33.982116, -118.1367122 33.9821322)"
,77,13395849,3423,3420,rail,no,rail,,,,,,,,,industrial,,1435,,3.3377548050154067,"LINESTRING (-118.1367122 33.9821322, -118.1366794 33.9821449)"
,78,13395849,3420,3428,rail,no,rail,,,,,,,,,industrial,,1435,,4.855691684303763,"LINESTRING (-118.1366794 33.9821449, -118.1366337 33.9821666)"
,79,13395849,3428,3427,rail,no,rail,,,,,,,,,industrial,,1435,,18.403816293670257,"LINESTRING (-118.1366337 33.9821666, -118.1364695 33.9822607)"
,80,13395849,3427,3429,rail,no,rail,,,,,,,,,industrial,,1435,,3.7242908561741395,"LINESTRING (-118.1364695 33.9822607, -118.1364371 33.9822807)"
,81,13395849,3429,3430,rail,no,rail,,,,,,,,,industrial,,1435,,4.252691726723334,"LINESTRING (-118.1364371 33.9822807, -118.1364023 33.9823058)"
,82,13395849,3430,3431,rail,no,rail,,,,,,,,,industrial,,1435,,2.6438489795863083,"LINESTRING (-118.1364023 33.9823058, -118.1363812 33.9823219)"
,83,13395849,3431,2892,rail,no,rail,,,,,,,,,industrial,,1435,,4.213091768147679,"LINESTRING (-118.1363812 33.9823219, -118.1363489 33.9823487)"
,84,13395849,2892,3432,rail,no,rail,,,,,,,,,industrial,,1435,,3.824426494750501,"LINESTRING (-118.1363489 33.9823487, -118.1363212 33.9823743)"
,85,13395849,3432,3433,rail,no,rail,,,,,,,,,industrial,,1435,,4.812585743047317,"LINESTRING (-118.1363212 33.9823743, -118.1362883 33.9824079)"
,86,13395849,3433,3434,rail,no,rail,,,,,,,,,industrial,,1435,,5.015958812376238,"LINESTRING (-118.1362883 33.9824079, -118.1362565 33.9824445)"
,87,13395849,3434,3435,rail,no,rail,,,,,,,,,industrial,,1435,,4.829441232265785,"LINESTRING (-118.1362565 33.9824445, -118.1362283 33.9824811)"
,88,13395849,3435,3436,rail,no,rail,,,,,,,,,industrial,,1435,,5.078947973089489,"LINESTRING (-118.1362283 33.9824811, -118.1362026 33.9825215)"
,89,13395849,3436,3475,rail,no,rail,,,,,,,,,industrial,,1435,,17.563590751076983,"LINESTRING (-118.1362026 33.9825215, -118.1361128 33.9826608)"
,90,13395849,3475,3419,rail,no,rail,,,,,,,,,industrial,,1435,,12.357339770428663,"LINESTRING (-118.1361128 33.9826608, -118.1360496 33.9827588)"
,91,13395849,3419,3408,rail,no,rail,,,,,,,,,industrial,,1435,,17.150636924360082,"LINESTRING (-118.1360496 33.9827588, -118.1359658 33.9828965)"
,92,13395937,35,3997,rail,no,rail,,,,,,,,,industrial,,1435,yard,15.406056815389428,"LINESTRING (-118.160983 33.9908592, -118.1608166 33.9908465)"
,93,13395937,3997,3998,rail,no,rail,,,,,,,,,industrial,,1435,yard,6.339406984420755,"LINESTRING (-118.1608166 33.9908465, -118.160748 33.9908426)"
,94,13395937,3998,3999,rail,no,rail,,,,,,,,,industrial,,1435,yard,8.067312931283801,"LINESTRING (-118.160748 33.9908426, -118.1606605 33.990842)"
,95,13395937,3999,4000,rail,no,rail,,,,,,,,,industrial,,1435,yard,9.856241636736996,"LINESTRING (-118.1606605 33.990842, -118.1605536 33.990843)"
,96,13395937,4000,4001,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.943149858983453,"LINESTRING (-118.1605536 33.990843, -118.1605 33.9908441)"
,97,13395937,4001,4002,rail,no,rail,,,,,,,,,industrial,,1435,yard,5.103215243858984,"LINESTRING (-118.1605 33.9908441, -118.1604447 33.9908461)"
,98,13395937,4002,4219,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.543458840460358,"LINESTRING (-118.1604447 33.9908461, -118.1603956 33.9908496)"
,99,13395937,4219,4213,rail,no,rail,,,,,,,,,industrial,,1435,yard,22.152209665660173,"LINESTRING (-118.1603956 33.9908496, -118.1601562 33.9908666)"
,100,13395937,4213,4474,rail,no,rail,,,,,,,,,industrial,,1435,yard,15.962283839790079,"LINESTRING (-118.1601562 33.9908666, -118.1599837 33.9908789)"
,101,13395937,4474,5617,rail,no,rail,,,,,,,,,industrial,,1435,yard,3.3398166665547655,"LINESTRING (-118.1599837 33.9908789, -118.1599476 33.9908814)"
,102,13395937,5617,4209,rail,no,rail,,,,,,,,,industrial,,1435,yard,5.206839408076425,"LINESTRING (-118.1599476 33.9908814, -118.1598913 33.9908851)"
,103,13395937,4209,4205,rail,no,rail,,,,,,,,,industrial,,1435,yard,16.397555419459138,"LINESTRING (-118.1598913 33.9908851, -118.1597142 33.9908987)"
,104,13395937,4205,3948,rail,no,rail,,,,,,,,,industrial,,1435,yard,19.34957929410742,"LINESTRING (-118.1597142 33.9908987, -118.1595049 33.9909116)"
,105,13395937,3948,4201,rail,no,rail,,,,,,,,,industrial,,1435,yard,19.66080964533735,"LINESTRING (-118.1595049 33.9909116, -118.1592926 33.9909283)"
